leaked_bits,sigma,m,seed,epochs,cnn_test_bit_accuracy,cnn_test_prefix_accuracy,cnn_test_exact_prefixes,oracle_hnp_key_recovered,cnn_hnp_key_recovered,hnp_backend,oracle_hnp_runtime_seconds,cnn_hnp_runtime_seconds,oracle_hnp_error,cnn_hnp_error
8,0.0,40,1097,,1.0,1.0,40,,False,fpylll,,0.0903742970003804,,
10,0.0,40,1097,,1.0,1.0,40,,True,fpylll,,0.090530449997459,,
12,0.0,40,1097,,1.0,1.0,40,,True,fpylll,,0.0912944119991152,,
14,0.0,40,1097,,1.0,1.0,40,,True,fpylll,,0.090596728001401,,
8,0.05,40,1097,,1.0,1.0,40,,False,fpylll,,0.090536861000146,,
10,0.05,40,1097,,1.0,1.0,40,,True,fpylll,,0.0907349059998523,,
12,0.05,40,1097,,1.0,1.0,40,,True,fpylll,,0.0911609309987397,,
14,0.05,40,1097,,1.0,1.0,40,,True,fpylll,,0.0941037179982231,,
8,0.1,40,1097,,1.0,1.0,40,,False,fpylll,,0.0887804390004021,,
10,0.1,40,1097,,1.0,1.0,40,,True,fpylll,,0.0901718850000179,,
12,0.1,40,1097,,1.0,1.0,40,,True,fpylll,,0.0906796389972441,,
14,0.1,40,1097,,1.0,1.0,40,,True,fpylll,,0.0916535840005963,,
8,0.15,40,1097,,0.99375,0.975,39,,False,fpylll,,0.0901417850000143,,
10,0.15,40,1097,,0.995,0.975,39,,True,fpylll,,0.0934172790002776,,
12,0.15,40,1097,,0.9958333333333332,0.975,39,,True,fpylll,,0.1062005809981201,,
14,0.15,40,1097,,0.9964285714285714,0.975,39,,True,fpylll,,0.0923777390016766,,
8,0.2,40,1097,,0.975,0.875,35,,False,fpylll,,0.1009469959972193,,
10,0.2,40,1097,,0.975,0.85,34,,True,fpylll,,0.0935238569982175,,
12,0.2,40,1097,,0.9770833333333332,0.85,34,,True,fpylll,,0.0908500000005005,,
14,0.2,40,1097,,0.9767857142857144,0.85,34,,True,fpylll,,0.096093636999285,,
8,0.0,40,1098,,1.0,1.0,40,,False,fpylll,,0.0919602169997233,,
10,0.0,40,1098,,1.0,1.0,40,,True,fpylll,,0.0938152290000289,,
12,0.0,40,1098,,1.0,1.0,40,,True,fpylll,,0.09412517400051,,
14,0.0,40,1098,,1.0,1.0,40,,True,fpylll,,0.0902597389977017,,
8,0.05,40,1098,,1.0,1.0,40,,False,fpylll,,0.0895398120010213,,
10,0.05,40,1098,,1.0,1.0,40,,True,fpylll,,0.0897175909994985,,
12,0.05,40,1098,,1.0,1.0,40,,True,fpylll,,0.0901550500020675,,
14,0.05,40,1098,,1.0,1.0,40,,True,fpylll,,0.0915215719978732,,
8,0.1,40,1098,,1.0,1.0,40,,False,fpylll,,0.0894051909999689,,
10,0.1,40,1098,,1.0,1.0,40,,True,fpylll,,0.0885512730019399,,
12,0.1,40,1098,,1.0,1.0,40,,True,fpylll,,0.0963380089997372,,
14,0.1,40,1098,,1.0,1.0,40,,True,fpylll,,0.0968991730005655,,
8,0.15,40,1098,,1.0,1.0,40,,False,fpylll,,0.0938966659996367,,
10,0.15,40,1098,,1.0,1.0,40,,True,fpylll,,0.0895896190013445,,
12,0.15,40,1098,,1.0,1.0,40,,True,fpylll,,0.1092099160014186,,
14,0.15,40,1098,,1.0,1.0,40,,True,fpylll,,0.0908332340004562,,
8,0.2,40,1098,,0.99375,0.975,39,,False,fpylll,,0.0907302540035743,,
10,0.2,40,1098,,0.995,0.975,39,,True,fpylll,,0.0894281459986814,,
12,0.2,40,1098,,0.99375,0.95,38,,True,fpylll,,0.0920005820007645,,
14,0.2,40,1098,,0.9910714285714286,0.925,37,,True,fpylll,,0.0940689159979228,,
8,0.0,40,1099,,1.0,1.0,40,,False,fpylll,,0.0899642359981953,,
10,0.0,40,1099,,1.0,1.0,40,,True,fpylll,,0.0896790229999169,,
12,0.0,40,1099,,1.0,1.0,40,,True,fpylll,,0.0914843249993282,,
14,0.0,40,1099,,1.0,1.0,40,,True,fpylll,,0.0923094710014993,,
8,0.05,40,1099,,1.0,1.0,40,,False,fpylll,,0.0887681790009082,,
10,0.05,40,1099,,1.0,1.0,40,,True,fpylll,,0.0894201699993573,,
12,0.05,40,1099,,1.0,1.0,40,,True,fpylll,,0.0913658160025079,,
14,0.05,40,1099,,1.0,1.0,40,,True,fpylll,,0.0927112110002781,,
8,0.1,40,1099,,1.0,1.0,40,,False,fpylll,,0.0889925509982276,,
10,0.1,40,1099,,1.0,1.0,40,,True,fpylll,,0.0910409249991062,,
12,0.1,40,1099,,1.0,1.0,40,,True,fpylll,,0.09029941100016,,
14,0.1,40,1099,,1.0,1.0,40,,True,fpylll,,0.0904495130016584,,
8,0.15,40,1099,,1.0,1.0,40,,False,fpylll,,0.091950904999976,,
10,0.15,40,1099,,1.0,1.0,40,,True,fpylll,,0.0912643089977791,,
12,0.15,40,1099,,1.0,1.0,40,,True,fpylll,,0.1093418620002921,,
14,0.15,40,1099,,1.0,1.0,40,,True,fpylll,,0.119819973999256,,
8,0.2,40,1099,,0.984375,0.925,37,,False,fpylll,,0.1402963869986706,,
10,0.2,40,1099,,0.985,0.925,37,,True,fpylll,,0.1030192470025213,,
12,0.2,40,1099,,0.9875,0.925,37,,True,fpylll,,0.0983200990012846,,
14,0.2,40,1099,,0.9875,0.9,36,,True,fpylll,,0.1020854109992797,,
